date;start;final;high;low
18.03.2013;7.924,04;8.010,70;8.020,91;7.901,94
15.03.2013;8.074,03;8.042,85;8.074,47;7.996,95
14.03.2013;8.013,25;8.058,37;8.060,26;8.011,22
13.03.2013;7.964,77;7.970,91;7.978,84;7.942,37
12.03.2013;7.970,83;7.966,12;7.999,50;7.933,94
11.03.2013;7.967,46;7.984,29;7.989,21;7.954,58
08.03.2013;7.970,66;7.986,47;8.015,07;7.962,28
07.03.2013;7.934,19;7.939,77;7.956,26;7.911,56
06.03.2013;7.907,39;7.919,33;7.977,64;7.898,04
05.03.2013;7.779,62;7.870,31;7.883,60;7.772,33
04.03.2013;7.654,67;7.691,68;7.708,88;7.637,32
01.03.2013;7.735,35;7.708,16;7.767,67;7.627,99
28.02.2013;7.712,20;7.741,70;7.753,39;7.691,81
27.02.2013;7.641,84;7.675,83;7.679,44;7.565,78
26.02.2013;7.682,24;7.597,11;7.683,96;7.589,32
25.02.2013;7.731,80;7.773,19;7.860,57;7.726,40
22.02.2013;7.619,81;7.661,91;7.681,12;7.607,26
21.02.2013;7.681,61;7.583,57;7.688,44;7.561,84
20.02.2013;7.747,21;7.728,90;7.784,64;7.709,48
19.02.2013;7.614,10;7.752,45;7.762,90;7.611,60
18.02.2013;7.591,08;7.628,73;7.629,78;7.568,16
15.02.2013;7.636,26;7.593,51;7.649,50;7.588,57
14.02.2013;7.697,89;7.631,19;7.729,36;7.607,48
13.02.2013;7.678,48;7.711,89;7.737,41;7.650,29
12.02.2013;7.619,12;7.660,19;7.661,97;7.593,66
11.02.2013;7.627,72;7.633,74;7.676,82;7.597,61
08.02.2013;7.607,57;7.652,14;7.655,31;7.577,34
07.02.2013;7.581,37;7.590,85;7.661,31;7.565,32
06.02.2013;7.665,88;7.581,18;7.694,42;7.537,29
05.02.2013;7.643,54;7.664,66;7.677,14;7.622,30
04.02.2013;7.822,54;7.638,23;7.837,64;7.637,68
01.02.2013;7.792,59;7.833,39;7.853,37;7.784,97
31.01.2013;7.800,45;7.776,05;7.812,34;7.765,20
30.01.2013;7.855,68;7.811,31;7.863,35;7.775,03
29.01.2013;7.841,96;7.848,57;7.857,14;7.800,12
28.01.2013;7.859,83;7.833,00;7.871,79;7.831,72
25.01.2013;7.746,78;7.857,97;7.865,16;7.743,19
24.01.2013;7.700,53;7.748,13;7.753,30;7.661,96
23.01.2013;7.702,92;7.707,54;7.731,63;7.684,84
22.01.2013;7.741,88;7.696,21;7.746,91;7.634,26
21.01.2013;7.727,77;7.748,86;7.749,82;7.719,02
18.01.2013;7.747,13;7.702,23;7.753,49;7.702,23
17.01.2013;7.677,28;7.735,46;7.764,03;7.662,43
16.01.2013;7.661,61;7.691,13;7.694,80;7.643,14
15.01.2013;7.704,05;7.675,91;7.735,21;7.635,88
14.01.2013;7.737,61;7.729,52;7.785,82;7.702,36
11.01.2013;7.725,93;7.715,53;7.731,45;7.683,92
10.01.2013;7.732,14;7.708,47;7.773,69;7.685,08
09.01.2013;7.713,57;7.720,47;7.734,78;7.688,55
08.01.2013;7.710,70;7.695,83;7.754,38;7.683,48
07.01.2013;7.760,01;7.732,66;7.767,55;7.713,42
04.01.2013;7.740,99;7.776,37;7.779,67;7.727,55
03.01.2013;7.762,13;7.756,44;7.777,02;7.737,98
02.01.2013;7.689,46;7.778,78;7.789,94;7.689,46
28.12.2012;7.649,89;7.612,39;7.665,68;7.602,89
27.12.2012;7.652,27;7.655,88;7.676,50;7.640,30
21.12.2012;7.632,41;7.636,23;7.653,73;7.596,64
20.12.2012;7.642,99;7.672,10;7.675,45;7.635,39
19.12.2012;7.675,33;7.668,50;7.682,90;7.655,71
18.12.2012;7.634,28;7.653,58;7.667,91;7.626,25
17.12.2012;7.604,16;7.604,94;7.627,14;7.564,07
14.12.2012;7.599,03;7.596,47;7.619,26;7.571,16
13.12.2012;7.618,62;7.581,98;7.618,62;7.561,96
12.12.2012;7.595,20;7.614,79;7.626,40;7.590,18
11.12.2012;7.529,24;7.589,75;7.596,90;7.518,74
10.12.2012;7.484,95;7.530,92;7.536,60;7.457,40
07.12.2012;7.539,78;7.517,80;7.553,05;7.487,64
06.12.2012;7.469,54;7.534,54;7.554,51;7.461,19
05.12.2012;7.480,59;7.454,55;7.482,28;7.428,70
04.12.2012;7.428,13;7.435,12;7.466,25;7.417,30
03.12.2012;7.427,41;7.435,21;7.487,89;7.419,30
30.11.2012;7.399,09;7.405,50;7.442,60;7.398,22
29.11.2012;7.382,55;7.400,96;7.416,52;7.377,09
28.11.2012;7.317,49;7.343,41;7.351,48;7.265,44
27.11.2012;7.343,01;7.332,33;7.361,55;7.307,30
26.11.2012;7.286,69;7.292,03;7.312,86;7.273,57
23.11.2012;7.258,33;7.309,13;7.311,55;7.219,55
22.11.2012;7.210,46;7.244,99;7.253,02;7.205,20
21.11.2012;7.148,91;7.184,71;7.194,79;7.139,99
20.11.2012;7.098,13;7.172,99;7.186,61;7.092,23
19.11.2012;7.020,23;7.123,84;7.130,87;7.007,21
16.11.2012;7.045,63;6.950,53;7.059,83;6.950,53
15.11.2012;7.064,99;7.043,42;7.079,22;7.021,62
14.11.2012;7.156,34;7.101,92;7.182,81;7.084,63
13.11.2012;7.131,60;7.169,12;7.185,29;7.074,87
12.11.2012;7.164,68;7.168,76;7.196,00;7.138,17
09.11.2012;7.220,69;7.163,50;7.222,87;7.064,34
08.11.2012;7.260,35;7.204,96;7.287,00;7.184,18
07.11.2012;7.425,08;7.232,83;7.434,96;7.226,60
06.11.2012;7.336,46;7.377,76;7.388,98;7.319,73
05.11.2012;7.320,98;7.326,47;7.337,47;7.304,45
02.11.2012;7.336,52;7.363,85;7.391,04;7.314,68
01.11.2012;7.255,30;7.335,67;7.356,18;7.255,11
31.10.2012;7.305,07;7.260,63;7.347,51;7.260,63
30.10.2012;7.239,69;7.284,40;7.292,83;7.239,04
29.10.2012;7.205,05;7.203,16;7.225,32;7.171,96
26.10.2012;7.161,73;7.231,85;7.257,37;7.147,51
25.10.2012;7.203,12;7.200,23;7.256,22;7.181,45
24.10.2012;7.202,03;7.192,85;7.216,13;7.120,68
23.10.2012;7.339,16;7.173,69;7.343,60;7.153,80
22.10.2012;7.372,36;7.328,05;7.390,10;7.313,24
19.10.2012;7.413,69;7.380,64;7.430,12;7.363,50
18.10.2012;7.401,41;7.437,23;7.447,81;7.389,01
17.10.2012;7.381,08;7.394,55;7.399,99;7.367,59
16.10.2012;7.309,08;7.376,27;7.387,78;7.293,90
15.10.2012;7.237,40;7.261,25;7.302,23;7.237,40
12.10.2012;7.260,57;7.232,49;7.291,24;7.232,42
11.10.2012;7.192,75;7.281,70;7.305,46;7.182,31
10.10.2012;7.219,46;7.205,23;7.245,17;7.201,09
09.10.2012;7.306,33;7.234,53;7.308,13;7.221,50
08.10.2012;7.340,39;7.291,21;7.341,28;7.286,24
05.10.2012;7.327,70;7.397,87;7.409,78;7.312,79
04.10.2012;7.368,21;7.305,21;7.374,86;7.283,48
03.10.2012;7.283,26;7.322,08;7.339,33;7.272,06
02.10.2012;7.278,13;7.305,86;7.373,15;7.266,11
01.10.2012;7.227,81;7.326,73;7.339,20;7.225,29
28.09.2012;7.330,61;7.216,15;7.337,17;7.215,95
27.09.2012;7.313,15;7.290,02;7.324,97;7.268,69
26.09.2012;7.362,98;7.276,51;7.362,98;7.255,77
25.09.2012;7.406,22;7.425,11;7.438,89;7.369,39
24.09.2012;7.419,65;7.413,16;7.440,49;7.388,20
21.09.2012;7.409,34;7.451,62;7.478,53;7.391,06
20.09.2012;7.322,62;7.389,49;7.390,46;7.313,14
19.09.2012;7.387,18;7.390,76;7.396,12;7.326,24
18.09.2012;7.350,09;7.347,69;7.375,00;7.304,25
17.09.2012;7.390,29;7.403,69;7.414,22;7.382,47
14.09.2012;7.397,98;7.412,13;7.446,47;7.388,79
13.09.2012;7.341,78;7.310,32;7.353,22;7.280,23
12.09.2012;7.331,58;7.343,53;7.410,36;7.307,48
11.09.2012;7.197,20;7.310,11;7.313,48;7.186,63
10.09.2012;7.207,96;7.213,70;7.233,92;7.203,65
07.09.2012;7.183,92;7.214,50;7.248,51;7.182,60
06.09.2012;6.984,31;7.167,33;7.172,32;6.977,86
05.09.2012;6.941,66;6.964,69;7.003,53;6.892,86
04.09.2012;7.012,99;6.932,58;7.015,71;6.920,00
03.09.2012;6.946,61;7.014,83;7.016,31;6.944,25
31.08.2012;6.897,73;6.970,79;7.011,45;6.889,79
30.08.2012;6.962,29;6.895,49;6.978,50;6.871,00
29.08.2012;7.003,02;7.010,57;7.029,80;6.945,71
28.08.2012;7.004,05;7.002,68;7.031,16;6.976,01
27.08.2012;6.960,02;7.047,45;7.049,48;6.946,08
24.08.2012;6.957,60;6.971,07;6.990,07;6.885,98
23.08.2012;7.065,99;6.949,57;7.080,74;6.923,07
22.08.2012;7.048,30;7.017,75;7.051,77;7.005,26
21.08.2012;7.048,79;7.089,32;7.105,43;7.041,73
20.08.2012;7.037,02;7.033,68;7.086,22;7.008,97
17.08.2012;7.011,37;7.040,88;7.041,11;7.000,85
16.08.2012;6.958,39;6.996,29;7.001,40;6.929,43
15.08.2012;6.953,01;6.946,80;6.972,64;6.910,39
14.08.2012;6.965,04;6.974,39;6.995,03;6.939,50
13.08.2012;6.935,51;6.909,68;6.976,31;6.882,03
10.08.2012;6.927,71;6.944,56;6.955,38;6.891,90
09.08.2012;6.979,41;6.964,99;6.989,15;6.891,49
08.08.2012;6.944,89;6.966,15;6.966,15;6.907,29
07.08.2012;6.909,28;6.967,95;6.979,63;6.902,86
06.08.2012;6.845,88;6.918,72;6.943,32;6.845,88
03.08.2012;6.626,30;6.865,66;6.876,74;6.621,36
02.08.2012;6.756,16;6.606,09;6.855,71;6.596,21
01.08.2012;6.775,99;6.754,46;6.800,10;6.735,89
31.07.2012;6.780,62;6.772,26;6.835,19;6.756,18
30.07.2012;6.729,19;6.774,06;6.796,61;6.703,26
27.07.2012;6.605,42;6.689,40;6.690,43;6.513,97
26.07.2012;6.393,20;6.582,96;6.595,58;6.324,53
25.07.2012;6.387,84;6.406,52;6.475,33;6.375,15
24.07.2012;6.420,82;6.390,41;6.456,00;6.378,00
23.07.2012;6.561,87;6.419,33;6.572,11;6.371,15
20.07.2012;6.741,90;6.630,02;6.775,74;6.620,72
19.07.2012;6.706,99;6.758,39;6.773,50;6.698,87
18.07.2012;6.601,71;6.684,42;6.690,66;6.578,86
17.07.2012;6.583,77;6.577,64;6.610,81;6.542,89
16.07.2012;6.550,95;6.565,72;6.577,06;6.511,18
13.07.2012;6.446,22;6.557,10;6.557,10;6.436,09
12.07.2012;6.410,94;6.419,35;6.448,22;6.366,77
11.07.2012;6.413,17;6.453,85;6.496,53;6.399,40
10.07.2012;6.397,46;6.438,33;6.491,40;6.349,62
09.07.2012;6.408,64;6.387,57;6.420,78;6.375,69
06.07.2012;6.508,22;6.410,11;6.533,79;6.407,84
05.07.2012;6.561,77;6.535,56;6.641,86;6.475,92
04.07.2012;6.564,30;6.564,80;6.573,86;6.525,51
03.07.2012;6.508,33;6.578,21;6.578,21;6.505,39
02.07.2012;6.405,39;6.496,08;6.520,40;6.390,55
29.06.2012;6.296,74;6.416,28;6.416,28;6.261,74
28.06.2012;6.232,12;6.149,91;6.240,09;6.096,94
27.06.2012;6.155,91;6.228,99;6.230,51;6.131,30
26.06.2012;6.157,84;6.136,69;6.165,28;6.109,93
25.06.2012;6.229,43;6.132,39;6.229,43;6.118,72
22.06.2012;6.273,10;6.263,25;6.318,06;6.256,34
21.06.2012;6.357,25;6.343,13;6.427,49;6.331,79
20.06.2012;6.364,06;6.392,13;6.402,21;6.333,97
19.06.2012;6.254,77;6.363,36;6.375,27;6.233,25
18.06.2012;6.304,77;6.248,20;6.316,14;6.221,87
15.06.2012;6.164,56;6.229,41;6.251,59;6.158,78
14.06.2012;6.146,92;6.138,61;6.167,49;6.078,22
13.06.2012;6.183,80;6.152,49;6.221,36;6.093,61
12.06.2012;6.141,92;6.161,24;6.211,14;6.083,81
11.06.2012;6.255,65;6.141,05;6.287,54;6.130,28
08.06.2012;6.082,63;6.130,82;6.144,76;6.053,95
07.06.2012;6.117,76;6.144,22;6.230,22;6.099,08
06.06.2012;6.028,36;6.093,99;6.102,42;5.996,41
05.06.2012;5.999,86;5.969,40;6.011,56;5.914,43
04.06.2012;5.976,46;5.978,23;6.030,81;5.942,38
01.06.2012;6.259,76;6.050,29;6.259,76;6.008,47
31.05.2012;6.297,68;6.264,38;6.322,69;6.208,09
30.05.2012;6.360,79;6.280,80;6.392,21;6.258,89
29.05.2012;6.396,65;6.396,84;6.441,26;6.334,75
28.05.2012;6.425,10;6.323,19;6.426,27;6.311,33
25.05.2012;6.334,15;6.339,94;6.406,96;6.279,55
24.05.2012;6.338,12;6.315,89;6.351,10;6.244,48
23.05.2012;6.352,43;6.285,75;6.373,79;6.258,85
22.05.2012;6.381,83;6.435,60;6.446,00;6.351,02
21.05.2012;6.269,31;6.331,04;6.364,40;6.244,02
18.05.2012;6.254,82;6.271,22;6.335,55;6.229,30
17.05.2012;6.401,15;6.308,96;6.413,05;6.291,10
16.05.2012;6.344,92;6.384,26;6.442,97;6.297,38
15.05.2012;6.501,93;6.401,06;6.509,65;6.353,26
14.05.2012;6.499,79;6.451,97;6.520,86;6.404,28
11.05.2012;6.465,19;6.579,93;6.589,01;6.454,21
10.05.2012;6.531,15;6.518,00;6.549,77;6.440,23
09.05.2012;6.483,27;6.475,31;6.506,21;6.375,79
08.05.2012;6.548,74;6.444,74;6.576,72;6.415,03
07.05.2012;6.515,94;6.569,48;6.578,95;6.410,03
04.05.2012;6.682,96;6.561,47;6.684,89;6.546,00
03.05.2012;6.749,27;6.694,44;6.791,75;6.648,50
02.05.2012;6.861,30;6.710,77;6.875,87;6.664,57
30.04.2012;6.844,10;6.761,19;6.846,66;6.759,90
27.04.2012;6.662,31;6.801,32;6.825,41;6.652,51
26.04.2012;6.702,61;6.739,90;6.750,65;6.642,04
25.04.2012;6.622,96;6.704,50;6.733,34;6.622,90
24.04.2012;6.566,11;6.590,41;6.604,54;6.508,10
23.04.2012;6.666,79;6.523,00;6.668,12;6.499,07
20.04.2012;6.689,71;6.750,12;6.760,26;6.651,80
19.04.2012;6.775,46;6.671,22;6.807,12;6.665,31
18.04.2012;6.780,49;6.732,03;6.812,84;6.718,10
17.04.2012;6.625,71;6.801,00;6.801,15;6.616,95
16.04.2012;6.556,30;6.625,19;6.675,39;6.548,39
13.04.2012;6.732,07;6.583,90;6.743,01;6.552,32
12.04.2012;6.710,37;6.743,24;6.761,78;6.651,81
11.04.2012;6.628,66;6.674,73;6.722,52;6.603,07
10.04.2012;6.694,72;6.606,43;6.737,92;6.606,43
05.04.2012;6.817,85;6.775,26;6.831,36;6.685,80
04.04.2012;6.940,61;6.784,06;6.944,40;6.772,95
03.04.2012;7.053,91;6.982,28;7.081,06;6.981,21
02.04.2012;6.973,99;7.056,65;7.057,20;6.911,63
30.03.2012;6.924,82;6.946,83;6.959,71;6.898,91
29.03.2012;6.980,09;6.875,15;6.993,74;6.841,97
28.03.2012;7.056,05;6.998,80;7.110,54;6.998,80
27.03.2012;7.106,77;7.078,90;7.153,68;7.075,16
26.03.2012;7.022,64;7.079,23;7.102,05;6.969,97
23.03.2012;6.986,90;6.995,62;7.026,90;6.908,97
22.03.2012;7.053,42;6.981,26;7.071,09;6.938,20
21.03.2012;7.088,76;7.071,32;7.114,01;7.012,04
20.03.2012;7.121,92;7.054,94;7.124,63;7.032,07
19.03.2012;7.143,93;7.154,22;7.154,83;7.095,13
16.03.2012;7.145,78;7.157,82;7.194,33;7.142,75
15.03.2012;7.093,97;7.144,45;7.153,11;7.072,27
14.03.2012;7.028,92;7.079,42;7.099,34;7.028,15
13.03.2012;6.957,25;6.995,91;7.020,04;6.941,96
12.03.2012;6.868,97;6.901,35;6.911,27;6.846,90
09.03.2012;6.848,52;6.880,21;6.912,42;6.830,63
08.03.2012;6.723,33;6.834,54;6.838,39;6.703,89
07.03.2012;6.638,48;6.671,11;6.682,68;6.612,61
06.03.2012;6.835,97;6.633,11;6.840,33;6.633,11
05.03.2012;6.876,89;6.866,46;6.902,58;6.815,47
02.03.2012;6.944,45;6.921,37;6.954,89;6.904,10
01.03.2012;6.831,97;6.941,77;6.949,45;6.817,73
29.02.2012;6.914,66;6.856,08;6.967,14;6.843,27
28.02.2012;6.867,23;6.887,63;6.900,51;6.809,22
27.02.2012;6.817,46;6.849,60;6.868,58;6.743,65
24.02.2012;6.871,25;6.864,43;6.890,90;6.826,34
23.02.2012;6.838,94;6.809,46;6.903,51;6.733,59
22.02.2012;6.914,68;6.843,87;6.915,18;6.821,80
21.02.2012;6.936,91;6.908,18;6.971,03;6.873,54
20.02.2012;6.892,04;6.948,25;6.956,67;6.878,53
17.02.2012;6.811,02;6.848,03;6.874,53;6.794,89
16.02.2012;6.665,24;6.751,96;6.751,96;6.651,72
15.02.2012;6.807,55;6.757,94;6.830,10;6.736,56
14.02.2012;6.712,68;6.728,19;6.788,57;6.698,32
13.02.2012;6.748,68;6.738,47;6.774,60;6.709,63
10.02.2012;6.730,54;6.692,96;6.751,08;6.649,56
09.02.2012;6.782,14;6.788,80;6.838,13;6.746,10
08.02.2012;6.800,72;6.748,76;6.829,88;6.735,67
07.02.2012;6.772,75;6.754,20;6.788,77;6.682,89
06.02.2012;6.752,03;6.764,83;6.781,43;6.714,82
03.02.2012;6.649,57;6.766,67;6.767,46;6.635,63
02.02.2012;6.640,05;6.655,63;6.667,98;6.606,37
01.02.2012;6.482,95;6.616,64;6.630,48;6.482,56
31.01.2012;6.489,04;6.458,91;6.533,22;6.450,10
30.01.2012;6.454,54;6.444,45;6.491,52;6.414,33
27.01.2012;6.507,77;6.511,98;6.574,19;6.484,35
26.01.2012;6.453,62;6.539,85;6.559,07;6.430,37
25.01.2012;6.448,87;6.421,85;6.456,57;6.366,65
24.01.2012;6.372,49;6.419,22;6.420,05;6.339,00
23.01.2012;6.387,33;6.436,62;6.467,34;6.349,69
20.01.2012;6.410,75;6.404,39;6.431,26;6.371,69
19.01.2012;6.377,24;6.416,26;6.420,35;6.333,70
18.01.2012;6.330,43;6.354,57;6.399,43;6.280,52
17.01.2012;6.301,91;6.332,93;6.343,04;6.270,97
16.01.2012;6.120,40;6.220,01;6.232,21;6.104,11
13.01.2012;6.242,49;6.143,08;6.245,38;6.063,66
12.01.2012;6.160,09;6.179,21;6.256,95;6.148,85
11.01.2012;6.148,45;6.152,34;6.181,61;6.106,03
10.01.2012;6.090,87;6.162,98;6.191,29;6.069,36
09.01.2012;6.061,26;6.017,23;6.076,59;5.987,75
06.01.2012;6.114,64;6.057,92;6.152,56;6.012,64
05.01.2012;6.121,34;6.095,99;6.130,10;6.040,94
04.01.2012;6.141,26;6.111,55;6.163,48;6.088,06
03.01.2012;6.124,11;6.166,57;6.179,03;6.108,62
02.01.2012;5.900,18;6.075,52;6.075,52;5.900,18
30.12.2011;5.867,03;5.898,35;5.898,35;5.817,71
29.12.2011;5.804,13;5.848,78;5.848,78;5.775,79
28.12.2011;5.875,87;5.771,27;5.901,35;5.771,27
27.12.2011;5.900,70;5.889,76;5.924,38;5.877,98
23.12.2011;5.905,18;5.878,93;5.913,41;5.844,64
22.12.2011;5.830,13;5.852,18;5.886,18;5.820,44
21.12.2011;5.918,72;5.791,53;5.965,35;5.771,62
20.12.2011;5.652,61;5.847,03;5.847,71;5.637,53
19.12.2011;5.651,74;5.670,71;5.775,24;5.644,19
16.12.2011;5.764,45;5.701,78;5.775,00;5.693,41
15.12.2011;5.713,48;5.730,62;5.795,87;5.682,16
14.12.2011;5.738,98;5.675,14;5.771,60;5.675,14
13.12.2011;5.801,39;5.774,26;5.852,43;5.734,12
12.12.2011;5.945,19;5.785,43;5.952,55;5.785,43
09.12.2011;5.806,49;5.986,71;6.007,05;5.802,36
08.12.2011;6.054,56;5.874,44;6.077,17;5.868,63
07.12.2011;6.116,26;5.994,73;6.137,05;5.919,56
06.12.2011;6.021,73;6.028,82;6.094,77;6.005,82
05.12.2011;6.137,87;6.106,09;6.170,04;6.086,42
02.12.2011;6.117,73;6.080,68;6.169,64;6.055,48
01.12.2011;6.080,48;6.035,88;6.111,97;6.017,38
30.11.2011;5.741,21;6.088,84;6.130,68;5.725,98
29.11.2011;5.725,68;5.799,91;5.826,35;5.690,57
28.11.2011;5.577,19;5.745,33;5.754,51;5.573,00
25.11.2011;5.433,30;5.492,87;5.528,64;5.366,50
24.11.2011;5.512,76;5.428,11;5.563,82;5.399,85
23.11.2011;5.485,67;5.457,77;5.588,11;5.457,77
22.11.2011;5.648,50;5.537,39;5.681,74;5.537,39
21.11.2011;5.767,09;5.606,00;5.771,70;5.598,05
18.11.2011;5.800,79;5.800,24;5.897,99;5.769,69
17.11.2011;5.875,86;5.850,17;5.921,25;5.778,10
16.11.2011;5.873,29;5.913,36;6.028,23;5.852,04
15.11.2011;5.920,43;5.933,14;6.011,47;5.815,85
14.11.2011;6.097,27;5.985,02;6.116,07;5.934,09
11.11.2011;5.881,49;6.057,03;6.065,29;5.855,12
10.11.2011;5.732,32;5.867,81;5.934,31;5.721,97
09.11.2011;6.045,87;5.829,54;6.055,58;5.767,26
08.11.2011;5.950,44;5.961,44;6.087,06;5.934,23
07.11.2011;5.905,93;5.928,68;6.028,59;5.835,09
04.11.2011;6.175,43;5.966,16;6.175,43;5.928,92
03.11.2011;5.835,36;6.133,18;6.193,34;5.832,03
02.11.2011;5.897,14;5.965,63;5.990,56;5.810,79
01.11.2011;5.934,54;5.834,51;5.947,58;5.762,26
31.10.2011;6.283,19;6.141,34;6.304,84;6.141,34
28.10.2011;6.364,18;6.346,19;6.430,60;6.305,50
27.10.2011;6.222,75;6.337,84;6.347,60;6.196,60
26.10.2011;6.041,16;6.016,07;6.143,56;5.951,82
25.10.2011;6.026,45;6.046,75;6.157,93;5.964,28
24.10.2011;6.014,36;6.055,27;6.067,16;5.937,58
21.10.2011;5.800,06;5.970,96;5.980,46;5.769,19
20.10.2011;5.834,42;5.766,48;5.914,87;5.752,83
19.10.2011;5.909,58;5.913,53;5.977,75;5.874,85
18.10.2011;5.781,77;5.877,41;5.907,46;5.747,65
17.10.2011;6.021,29;5.859,43;6.081,41;5.819,97
14.10.2011;5.934,78;5.967,20;6.037,29;5.885,39
13.10.2011;5.969,91;5.914,84;6.036,02;5.878,29
12.10.2011;5.851,10;5.994,47;6.022,05;5.798,16
11.10.2011;5.825,91;5.865,01;5.883,38;5.773,88
10.10.2011;5.705,40;5.847,29;5.872,15;5.652,99
07.10.2011;5.647,66;5.675,70;5.749,13;5.606,32
06.10.2011;5.511,56;5.645,25;5.645,25;5.465,55
05.10.2011;5.341,43;5.473,03;5.486,03;5.266,14
04.10.2011;5.284,11;5.216,71;5.288,78;5.125,44
03.10.2011;5.311,93;5.376,70;5.437,74;5.289,04
30.09.2011;5.602,55;5.502,02;5.606,56;5.438,55
29.09.2011;5.555,07;5.639,58;5.704,41;5.533,33
28.09.2011;5.560,60;5.578,42;5.700,08;5.520,59
27.09.2011;5.502,89;5.628,44;5.638,04;5.483,23
26.09.2011;5.128,56;5.345,56;5.415,56;5.118,19
23.09.2011;5.227,09;5.196,56;5.229,60;4.973,92
22.09.2011;5.258,42;5.164,21;5.289,77;5.135,85
21.09.2011;5.557,07;5.433,80;5.557,92;5.417,85
20.09.2011;5.373,53;5.571,68;5.577,60;5.369,07
19.09.2011;5.447,32;5.415,91;5.496,94;5.362,01
16.09.2011;5.607,51;5.573,51;5.655,95;5.524,22
15.09.2011;5.386,86;5.508,24;5.566,58;5.374,57
14.09.2011;5.108,10;5.340,19;5.347,82;5.105,82
13.09.2011;5.153,95;5.166,36;5.222,81;4.969,84
12.09.2011;5.063,59;5.072,33;5.126,52;4.965,80
09.09.2011;5.383,63;5.189,93;5.400,79;5.174,24
08.09.2011;5.410,08;5.408,46;5.473,68;5.313,78
07.09.2011;5.332,52;5.405,53;5.406,23;5.276,88
06.09.2011;5.248,31;5.193,97;5.332,11;5.150,05
05.09.2011;5.409,87;5.246,18;5.421,11;5.208,37
02.09.2011;5.623,70;5.538,33;5.635,50;5.493,31
01.09.2011;5.793,10;5.730,63;5.794,50;5.639,03
31.08.2011;5.686,26;5.784,85;5.869,65;5.648,97
30.08.2011;5.713,53;5.643,92;5.730,36;5.572,65
29.08.2011;5.634,06;5.670,07;5.714,72;5.587,78
26.08.2011;5.582,50;5.537,48;5.588,69;5.403,58
25.08.2011;5.739,86;5.584,14;5.777,04;5.451,52
24.08.2011;5.579,80;5.681,08;5.743,10;5.514,15
23.08.2011;5.529,26;5.532,38;5.636,06;5.452,15
22.08.2011;5.412,75;5.473,78;5.591,35;5.408,71
19.08.2011;5.581,51;5.480,00;5.595,15;5.345,36
18.08.2011;5.854,36;5.602,80;5.892,57;5.535,61
17.08.2011;5.910,50;5.948,94;6.018,37;5.870,17
16.08.2011;5.957,94;5.994,90;5.998,31;5.849,52
15.08.2011;6.075,59;6.022,24;6.106,11;6.008,01
12.08.2011;5.775,96;5.997,74;6.023,75;5.678,62
11.08.2011;5.771,21;5.797,66;5.825,08;5.487,82
10.08.2011;6.040,68;5.613,42;6.089,08;5.549,02
09.08.2011;5.896,14;5.917,08;6.026,27;5.502,63
08.08.2011;6.170,69;5.923,27;6.272,94;5.911,09
05.08.2011;6.338,77;6.236,16;6.436,66;6.152,62
04.08.2011;6.714,79;6.414,76;6.730,43;6.391,54
03.08.2011;6.717,84;6.640,59;6.783,07;6.543,60
02.08.2011;6.909,43;6.796,75;6.938,34;6.772,38
01.08.2011;7.254,50;6.953,98;7.282,01;6.953,98
29.07.2011;7.108,27;7.158,77;7.190,91;7.063,82
28.07.2011;7.163,95;7.190,06;7.203,01;7.110,13
27.07.2011;7.315,75;7.252,68;7.344,17;7.216,58
26.07.2011;7.369,89;7.349,45;7.382,80;7.302,50
25.07.2011;7.273,60;7.344,54;7.366,78;7.258,52
22.07.2011;7.308,48;7.326,39;7.357,25;7.266,79
21.07.2011;7.264,98;7.290,14;7.326,61;7.142,43
20.07.2011;7.250,18;7.221,36;7.263,18;7.166,37
19.07.2011;7.148,48;7.192,67;7.236,44;7.139,76
18.07.2011;7.162,82;7.107,92;7.171,55;7.089,09
15.07.2011;7.188,70;7.220,12;7.254,10;7.139,68
14.07.2011;7.204,94;7.214,74;7.267,28;7.197,49
13.07.2011;7.171,47;7.267,87;7.280,16;7.163,09
12.07.2011;7.112,19;7.174,14;7.190,47;6.996,26
11.07.2011;7.352,73;7.230,25;7.358,50;7.188,96
08.07.2011;7.502,83;7.402,73;7.523,53;7.389,80
07.07.2011;7.467,82;7.471,44;7.516,15;7.442,98
06.07.2011;7.443,93;7.431,19;7.450,71;7.396,74
05.07.2011;7.433,13;7.439,44;7.474,93;7.424,73
04.07.2011;7.427,14;7.442,96;7.450,38;7.416,73
01.07.2011;7.374,49;7.419,44;7.443,20;7.357,03
30.06.2011;7.310,34;7.376,24;7.378,35;7.285,44
29.06.2011;7.230,95;7.294,14;7.320,30;7.230,95
28.06.2011;7.138,50;7.170,43;7.187,08;7.075,19
27.06.2011;7.101,15;7.107,90;7.144,44;7.079,11
24.06.2011;7.231,73;7.121,38;7.273,32;7.099,22
23.06.2011;7.225,20;7.149,44;7.237,20;7.118,52
22.06.2011;7.285,93;7.278,19;7.310,10;7.262,37
21.06.2011;7.202,88;7.285,51;7.285,51;7.176,74
20.06.2011;7.078,59;7.150,21;7.158,24;7.063,86
17.06.2011;7.084,27;7.164,05;7.224,11;7.037,24
16.06.2011;7.062,18;7.110,20;7.111,64;7.017,98
15.06.2011;7.178,05;7.115,08;7.202,17;7.093,23
14.06.2011;7.165,14;7.204,79;7.231,49;7.161,21
